route,route_type,route_id,dir_label,n_stops,frequency,is_loop,first,last,role,direction_group,base_route_id,confidence,source,verified,verifier_agree,added_or_removed,evidence
61,General,BR_TAGO_USB196100617,신암마을회관 방면,43,1,True,신암마을회관앞,신암마을회관앞,detour,A:신암마을회관 순환(loop),BR_TAGO_USB196100613,high,agent,True,True,"adds 와지공단 on the RETURN leg, inserted between 연답 and 관동 (same stop-set as 616, different leg)","freq 1 (rarest). Identical to 613 plus 와지공단, but served on the return leg instead of outbound (jaccard 0.955 vs 613, 'a_subset_detour_of_b'). Near-duplicate of 616: jaccard 1.0 / 'identical_set' with 616 — same stops, differing only in which leg visits 와지공단."
62,General,BR_TAGO_USB196100623,신암마을회관 방면,35,8,True,신암마을회관앞,신암마을회관앞,circular,A:신암마을회관 순환,,high,agent,True,True,,"Most frequent pattern: frequency 8 vs 624's 4 (2x dominant). 35-stop 순환 loop 신암마을회관앞→암곡마을→세인고등학교→검단→웅촌(LH/춘해/서중/목욕탕/면사무소/초/농협)→오복마을→대복입구→대복구판장→한솔그린빌(turnaround)→대복구판장→대복입구울산예고→오복마을→웅촌(reverse)→검단→세인고등학교→암곡마을→신암마을회관앞. Its stop set is a strict subset of 624 (name_jaccard 0.792, relationship a_subset_unordered_of_b). Shared terminus/seam 신암마을회관앞."
62,General,BR_TAGO_USB196100624,신암마을회관 방면,39,4,True,신암마을회관앞,신암마을회관앞,extension,A:신암마을회관 순환,BR_TAGO_USB196100623,high,agent,True,True,"adds return-leg village loop: 세인고등학교→반계→은하→서리→덕현→덕산→신암마을회관앞 (덕신 방면), replacing 623's direct 세인고등학교→암곡마을→신암마을회관앞 return. Net adds {반계,은하,서리,덕현,덕산}; 암곡마을 is still served on the outbound, so no stop is dropped from the route.","frequency 4 (minority vs 623's 8). 39 stops = 623's full loop plus 5 extra stops {반계,은하,서리,덕현,덕산} inserted on the return leg; identical out-and-back to turnaround 한솔그린빌. Superset relationship a_subset_unordered_of_b, name_jaccard 0.792. Same terminus/seam 신암마을회관앞 (loop, so seam matches both ways, reverse_pair true)."
701,General,BR_TAGO_USB196107012,태화강역 방면,56,24,False,월성원자력홍보관,태화강역(종점),main,A:태화강역행,,high,agent,True,True,,"freq 24 = highest of all 4 variants; full southbound 월성원자력홍보관→태화강역(종점), 56 stops. reverse_pair=true with 011 (jaccard 0.839, seam_a_to_b & seam_b_to_a both true) — corresponds at both termini 태화강역 and 월성원자력홍보관. Sole variant in the 태화강역 direction, so it is by definition the main for group A."
701,General,BR_TAGO_USB196107011,월성원자력홍보관 방면,59,23,False,태화강역,월성원자력홍보관,main,B:월성원자력홍보관행,,high,agent,True,True,,"freq 23, full northbound 태화강역→월성원자력홍보관, 59 stops = most complete northbound coverage. Both other northbound variants derive from it: 011 vs 015 = b_short_turn_of_a (jaccard 0.741), 011 vs 013 = b_subset_unordered_of_a (jaccard 0.672). Reverse of 012 (jaccard 0.839, seam both ways). Longest AND near-top frequency northbound → unambiguous main for group B."
701,General,BR_TAGO_USB196107015,신명휴게소 방면,44,1,False,태화강역,신명(달맞이휴게소),short_turn,B:월성원자력홍보관행,BR_TAGO_USB196107011,high,agent,True,True,"drops the northern tail beyond 신명(달맞이휴게소): 지경마을,관성,관성입구,수렴,수렴마을,수렴리,양남중학교,하서,하서2리,진리,읍천항,읍천,월성원자력사택,나아리,월성원자력홍보관 — terminates early at 신명(달맞이휴게소)",freq 1; explicit pair relationship 011 vs 015 = b_short_turn_of_a (jaccard 0.741). Shares 태화강역 origin with 011 and follows the same northbound stop order through its first 23 stops (태화강역…신명); 012→015 seam_a_to_b=true (vehicle turns at 태화강역). Distinct headsign 신명휴게소 방면 but same direction as 011 (not a separate destination branch).
701,General,BR_TAGO_USB196107013,월성원자력홍보관 방면,41,1,False,북구청남문,나아리,short_turn,B:월성원자력홍보관행,BR_TAGO_USB196107011,medium,agent,True,True,"drops the southern/central head 태화강역,이마트앞,울산세무서,공구월드앞,고속버스터미널,보람병원입구…농수산물종합유통센터후문 (begins mid-route at 북구청남문); body 북구청남문→상방마을→…→월성원자력홍보관 matches 011 northbound order. ADDS anomalous tail: duplicate 월성원자력홍보관 then trailing 나아리 (raw last = 나아리)","freq 1; pair 011 vs 013 = b_subset_unordered_of_a (jaccard 0.672). first_norm=북구청남문 is an interior stop of 011 (its index ~21), confirming a head-truncated short-turn; 41 stops. Tail shows duplicate terminus 월성원자력홍보관 + a single trailing 나아리 — a GTFS/deadhead artifact, hence reduced confidence."
702,General,BR_TAGO_USB193107026,매곡푸르지오 방면,54,4,False,태화강역,매곡푸르지오아파트,short_turn,매곡푸르지오 방면,BR_TAGO_USB193107023,medium,agent,True,True,drops the entire return leg of the loop (매곡푸르지오아파트→매곡휴먼시아→농소→울산공항→…→태화강역); operates only the outbound half and terminates at 매곡푸르지오아파트.,"freq 4. Non-loop, 태화강역→매곡푸르지오아파트, 54 stops (is_loop=false). Stop sequence is the exact outbound half of loop 23 (jaccard 0.914; relationship 'b_short_turn_of_a'; seam_a_to_b true — shares the 태화강역 turnaround). Terminates at the 매곡 terminal instead of completing the circle = short working of the loop. Sole variant of its outbound direction group."
702,General,BR_TAGO_USB193107025,태화강역 방면,53,3,False,매곡푸르지오1차,태화강역(종점),short_turn,태화강역 방면,BR_TAGO_USB193107023,medium,agent,True,True,"drops the entire outbound leg (태화강역→삼산→…→매곡푸르지오1차); operates only the return half, starting at 매곡푸르지오1차 and running back to 태화강역.","freq 3. Non-loop, 매곡푸르지오1차→태화강역(종점), 53 stops (is_loop=false). Stop sequence is the exact inbound/return half of loop 23 (jaccard 0.914; relationship 'b_short_turn_of_a'; seam_b_to_a true — ends at 태화강역). Reverse direction of 26 (pair 26-25: seam_b_to_a true via shared 태화강역, jaccard 0.828, 'divergent' — they split at the 매곡 terminal: 26 ends 매곡푸르지오아파트, 25 starts 매곡푸르지오1차). Half-loop short working. Sole variant of its inbound direction group."
702,General,BR_TAGO_USB193107023,태화강역 순환,97,20,True,태화강역,태화강역(종점),circular,태화강역 순환,,high,agent,True,True,,"freq 20 — by far the operational dominant of the route. Full 순환 loop 태화강역→삼산·중구·약사·서동·화봉·울산공항·송정·농소→매곡 terminal loop→back→태화강역(종점); 97 stops, is_loop=true. jaccard 0.935 vs 24 (which is a strict superset detour of this). Seams to both half-workings 26 and 25 at the 매곡/태화강역 turnaround. This is the most complete canonical circular service = 본선."
702,General,BR_TAGO_USB193107024,태화강역 순환,101,4,True,태화강역,태화강역(종점),detour,태화강역 순환,BR_TAGO_USB193107023,high,agent,True,True,"adds an industrial detour near 매곡: 자동차부품혁신센터, 평해사입구, 일신정밀, 리한 (4 stops inserted between 매곡119안전센터 and 매곡, then rejoins). Same outer termini (태화강역) as 23.","freq 4. Identical full loop to 23 (jaccard 0.935) but 101 vs 97 stops; the only difference is the 4 inserted 자동차부품/오토밸리 industrial stops, after which it rejoins at 매곡 and follows the identical return. relationship 'a_subset_detour_of_b' (23 subset of 24). Mid-route insertion + rejoin with unchanged termini = detour (우회), not extension."
705,General,BR_TAGO_USB192107054,남부노인복지관 방면,43,9,False,태화강역,남부노인복지관,main,A:남부노인복지관행,,high,agent,True,True,"none (full outbound 본선, 태화강역→남부노인복지관)","Full outbound coverage 태화강역→남부노인복지관, 43 stops, f9. Reverse pair of 055 (reverse_pair=true, jaccard 0.848). Equals the outbound half of loop 053. Parent of short-turn 056 (jaccard 0.5, relationship b_short_turn_of_a). Outbound-specific stops 온양읍행정복지센터, 좋은의사들안과병원, 하나이비인후과병원."
705,General,BR_TAGO_USB192107056,남부노인복지관 방면,21,2,False,청량초등학교앞,남부노인복지관,short_turn,A:남부노인복지관행,BR_TAGO_USB192107054,high,agent,True,True,"Drops the outbound head segment 태화강역…덕하한양수자인 (태화강역, 이마트앞, 농수산물도매시장앞 … 공업탑 … 두왕다리, 청량파출소, 덕하역/덕하시장, 덕하한양수자인); begins service at 청량초등학교앞.",21 stops = exact tail of 054 starting at 청량초등학교앞 through 남부노인복지관. Lowest frequency f2. Same 남부노인복지관 destination as 054. jaccard 0.5 vs 054 (relationship b_short_turn_of_a); 0.457 vs loop 053 (b_short_turn_of_a_interior).
705,General,BR_TAGO_USB192107055,태화강역 방면,43,9,False,남부노인복지관,태화강역(종점),main,B:태화강역행,,high,agent,True,True,"none (full inbound 본선, 남부노인복지관→태화강역)","Sole full inbound variant 남부노인복지관→태화강역(종점), 43 stops, f9. Reverse of 054 (reverse_pair=true, jaccard 0.848, mutual seam). Equals the inbound half of loop 053 (jaccard 0.935). Inbound-specific stops 남창입구, 달동현대아파트앞, 목화예식장앞, 한라훼미리아파트앞."
705,General,BR_TAGO_USB192107053,태화강역 순환,86,27,True,태화강역,태화강역(종점),circular,C:태화강역순환,,high,agent,True,True,Single circular trip = outbound 054 (태화강역→남부노인복지관) + inbound 055 (남부노인복지관→태화강역) fused at the 남부노인복지관 turnaround; adds nothing beyond the two halves.,"is_loop=true, first=last=태화강역 (last_raw 태화강역(종점)). 86 stops = 43 (054) + 43 (055); first 43 match 054 exactly, last 43 match 055 exactly. Most-frequent pattern f27. jaccard 0.913 vs 054 (seam_a_to_b: 054's terminus 남부노인복지관 is the loop's midpoint) and 0.935 vs 055 (seam_b_to_a)."
707,General,BR_TAGO_USB196107073,울산대공원 순환,54,12,False,옥동초등학교,울산대공원 정문 로터리,circular,울산대공원 순환,,high,agent,True,True,,Canonical circular line and operational workhorse: f12 (3x the f4 of the other variant). 54-stop sequence is the 27-stop loop (옥동초등학교 → 공업탑 → 태화로터리 → 신복로터리 → 울산대학교앞 → 문수경기장 → 옥동중학교앞 → 울산대공원정문로터리) encoded TWICE (stops 1-27 == 28-54 exactly). name_jaccard=1.0 / identical_set vs the other variant. Anchored at 옥동초등학교; loop node = 울산대공원정문로터리.
707,General,BR_TAGO_USB196107074,울산대공원 순환,28,4,True,울산대공원 정문 로터리,울산대공원 정문 로터리,circular,울산대공원 순환,BR_TAGO_USB196107073,high,agent,True,True,"Drops the repeated 2nd circuit: runs the loop ONCE (is_loop=true, first==last==울산대공원정문로터리) vs twice in the main. Adds NO new stops and removes none — identical stop set (name_jaccard=1.0). Only differences: single circuit, anchored at 울산대공원정문로터리 instead of 옥동초등학교, and lower frequency (f4).","is_loop=true, first==last==울산대공원정문로터리 — a single clean circuit of the same loop. f4 vs main f12. relationship=identical_set, name_jaccard=1.0, seam_a_to_b=true (main's last stop 울산대공원정문로터리 == this variant's first stop). reverse_pair=false (not a reverse direction, same rotational loop)."
708,General,BR_TAGO_USB193107081,태화강역 방면,44,37,False,대신.녹동,태화강역(종점),main,A:태화강역행,,high,agent,True,True,,"freq=37 (operational workhorse, dominant in this direction); 44 stops 대신.녹동→태화강역(종점). Reverse pair with 082 (jaccard 0.891, seam both ways). vs 083: jaccard 0.978, relationship a_subset_detour_of_083 — 081 lacks only the single intermediate stop 내사회관. Full corridor coverage 구룡/다운동/태화/달동→태화강역."
708,General,BR_TAGO_USB193107083,태화강역 방면,45,2,False,대신.녹동,태화강역(종점),detour,A:태화강역행,BR_TAGO_USB193107081,high,agent,True,True,adds one intermediate stop 내사회관 between 들꽃학습원 and 내사; otherwise stop-for-stop identical to 081. Termini unchanged (대신.녹동→태화강역).,"freq=2 (rare); 45 stops vs 081's 44; jaccard 0.978 with 081, relationship a_subset_detour_of (081 ⊂ 083). Same first/last (대신.녹동→태화강역). Reverse pair with 084 (jaccard 0.894, seam both ways). Not a branch (identical destination) and not an extension (identical termini) — only a mid-route added stop."
